"Country","Pop_avg","Source","category","net_flow_value","net_flow_value_daily","rec_intake_adults","unit","net_flow_rnis_total","rni_perc_pop_total","net_flow_rnis_daily","rni_perc_pop_daily"
"AFG",33694603.4117647,"Net","protein",0,0,50,"g",0,0,0,0
"AFG",33694603.4117647,"Net","fattyacids",0,0,1.4,"g",0,0,0,0
"AFG",33694603.4117647,"Net","calcium",0,0,1300,"mg",0,0,0,0
"AFG",33694603.4117647,"Net","zinc",0,0,11,"mg",0,0,0,0
"AFG",33694603.4117647,"Net","iron",0,0,18,"mg",0,0,0,0
"AFG",33694603.4117647,"Net","vitamina",0,0,900,"mcg",0,0,0,0
"AFG",33694603.4117647,"Net","vitaminb12",0,0,2.4,"mcg",0,0,0,0
"AGO",28383498.3529412,"Net","protein",895171569953.972,175077561.109715,50,"g",17903431399.0794,630.769018549267,3501551.2221943,0.123365738030367
"AGO",28383498.3529412,"Net","fattyacids",50451492281.3677,9867297.53204923,1.4,"g",36036780200.9769,1269.63842697857,7048069.66574945,0.248315749457963
"AGO",28383498.3529412,"Net","calcium",3368963898463.26,658901603.454578,1300,"mg",2591510691.12558,91.3034277487871,506847.387272752,0.0178571147562658
"AGO",28383498.3529412,"Net","zinc",41189825672.6096,8055901.75486204,11,"mg",3744529606.60087,131.926289002104,732354.704987458,0.0258021296698816
"AGO",28383498.3529412,"Net","iron",51230613025.4203,10019677.8848856,18,"mg",2846145168.07891,100.274643128477,556648.771382536,0.0196117041127474
"AGO",28383498.3529412,"Net","vitamina",928802539153.913,181655102.513967,900,"mcg",1032002821.28213,36.3592538329648,201839.002793297,0.00711113902463617
"AGO",28383498.3529412,"Net","vitaminb12",272185674754.714,53234045.5221424,2.4,"mcg",113410697814.464,3995.65608172159,22180852.3008927,0.781469994469312
"ALB",2874803.94117647,"Net","protein",38668242648.8299,7562730.81338351,50,"g",773364852.976597,269.014815897361,151254.61626767,0.0526138892817058
"ALB",2874803.94117647,"Net","fattyacids",3204601889.73914,626755.699147103,1.4,"g",2289001349.81367,796.228680859861,447682.642247931,0.155726321310358
"ALB",2874803.94117647,"Net","calcium",106283322699.629,20786881.0286777,1300,"mg",81756402.0766377,28.4389487942542,15989.9084835982,0.00556208660165346
"ALB",2874803.94117647,"Net","zinc",3072809914.11058,600979.838472634,11,"mg",279346355.828234,97.1705763398654,54634.5307702394,0.0190046110580609
"ALB",2874803.94117647,"Net","iron",3617569633.12252,707523.886783203,18,"mg",200976090.729029,69.9094946442791,39306.8825990669,0.0136728915791666
"ALB",2874803.94117647,"Net","vitamina",29000017280.9381,5671820.3170229,900,"mcg",32222241.4232646,11.2085005038911,6302.02257446989,0.00219215734478605
"ALB",2874803.94117647,"Net","vitaminb12",6893220826.87058,1348175.40130463,2.4,"mcg",2872175344.52941,999.085643160073,561739.750543596,0.195401064572672
"ARE",8653259.64705882,"Net","protein",270179422090.414,52841662.8379452,50,"g",5403588441.80827,624.456986407996,1056833.2567589,0.122131231450811
"ARE",8653259.64705882,"Net","fattyacids",10686659753.6057,2090095.78595848,1.4,"g",7633328395.43264,882.133289277544,1492925.56139891,0.172527535552033
"ARE",8653259.64705882,"Net","calcium",1210479476862.3,236745448.242187,1300,"mg",931138059.124846,107.605468586781,182111.88326322,0.0210454661816509
"ARE",8653259.64705882,"Net","zinc",12237549667.9991,2393418.67162118,11,"mg",1112504515.27265,128.564790685644,217583.515601926,0.0251446881841666
"ARE",8653259.64705882,"Net","iron",17078755813.5835,3340261.25827957,18,"mg",948819767.421304,109.648826698942,185570.069904421,0.0214451059454219
"ARE",8653259.64705882,"Net","vitamina",312332073404.25,61085873.9300314,900,"mcg",347035637.115834,40.1046138993169,67873.1932555904,0.00784365615085409
"ARE",8653259.64705882,"Net","vitaminb12",55337200984.6909,10822843.9242501,2.4,"mcg",23057167076.9545,2664.56433961178,4509518.30177089,0.521135212128257
"ARG",43162655.7058824,"Net","protein",-1688409267019.19,-330218906.125403,50,"g",-33768185340.3837,-782.347258020588,-6604378.12250807,-0.153011394097514
"ARG",43162655.7058824,"Net","fattyacids",-24287839865.2812,-4750213.15573659,1.4,"g",-17348457046.6294,-401.932104568466,-3393009.39695471,-0.0786098385621878
"ARG",43162655.7058824,"Net","calcium",-3144992141836.96,-615097230.947969,1300,"mg",-2419224724.48997,-56.049023975146,-473151.716113822,-0.0109620621895455
"ARG",43162655.7058824,"Net","zinc",-68431468664.5934,-13383819.4141587,11,"mg",-6221042605.87213,-144.130209416755,-1216710.85583261,-0.0281889711356846
"ARG",43162655.7058824,"Net","iron",-72729254945.2831,-14224380.0010333,18,"mg",-4040514163.62684,-93.6113428969614,-790243.333390737,-0.0183084965571996
"ARG",43162655.7058824,"Net","vitamina",-3257134002695.24,-637029924.250976,900,"mcg",-3619037780.77249,-83.8465039184157,-707811.026945529,-0.0163986903810709
"ARG",43162655.7058824,"Net","vitaminb12",-101697685340.902,-19890022.5583614,2.4,"mcg",-42374035558.709,-981.729109706615,-8287509.39931724,-0.192006475592923
"ARM",2878920.47058824,"Net","protein",3364958316.11433,658118.192081818,50,"g",67299166.3222867,23.3765284626066,13162.3638416364,0.00457197896784796
"ARM",2878920.47058824,"Net","fattyacids",496532249.832746,97111.7249819571,1.4,"g",354665892.737676,123.194057064455,69365.517844255,0.0240942806697546
"ARM",2878920.47058824,"Net","calcium",9391958574.467,1836878.26607999,1300,"mg",7224583.51882077,2.50947658771019,1412.98328159999,0.000490803165990648
"ARM",2878920.47058824,"Net","zinc",34818128.1560154,6809.72582750155,11,"mg",3165284.37781958,1.09946919692882,619.065984318323,0.000215034069416941
"ARM",2878920.47058824,"Net","iron",196636185.802304,38458.084451849,18,"mg",10924232.5445724,3.79455863966271,2136.56024732494,0.000742139377989969
"ARM",2878920.47058824,"Net","vitamina",13331878152.2874,2607447.32100281,900,"mcg",14813197.946986,5.14540019369109,2897.16369000312,0.00100633682646022
"ARM",2878920.47058824,"Net","vitaminb12",1770398657.12145,346254.382382446,2.4,"mcg",737666107.133936,256.230109400421,144272.659326019,0.0501134577352672
"ATG",89231.9411764706,"Net","protein",10430556916.2042,2040007.22006731,50,"g",208611138.324083,2337.85274167152,40800.1444013462,0.45723699230814
"ATG",89231.9411764706,"Net","fattyacids",236005040.335674,46157.8408636171,1.4,"g",168575028.811196,1889.17809686345,32969.8863311551,0.369485252662517
"ATG",89231.9411764706,"Net","calcium",75905863064.9268,14845660.6815816,1300,"mg",58389125.4345591,654.352294310007,11419.738985832,0.127978152612949
"ATG",89231.9411764706,"Net","zinc",1110977673.44568,217284.896038663,11,"mg",100997970.313244,1131.85893954166,19753.1723671512,0.221368851856378
"ATG",89231.9411764706,"Net","iron",307895572.98833,60218.1836472384,18,"mg",17105309.6104628,191.694917592729,3345.4546470688,0.0374916717372832
"ATG",89231.9411764706,"Net","vitamina",7222450631.00394,1412566.13162604,900,"mcg",8024945.14555994,89.9335489036298,1569.51792402893,0.0175891939964072
"ATG",89231.9411764706,"Net","vitaminb12",4437494194.2002,867884.645843967,2.4,"mcg",1848955914.25008,20720.7855155081,361618.602434986,4.0525690427358
"AUS",23786041.4705882,"Net","protein",783139564648.919,153166353.344205,50,"g",15662791292.9784,658.486672208389,3063327.06688409,0.12878675380567
"AUS",23786041.4705882,"Net","fattyacids",32500330914.1363,6356411.28772468,1.4,"g",23214522081.5259,975.972488328123,4540293.7769462,0.190880596191692
"AUS",23786041.4705882,"Net","calcium",2304658100535.26,450744787.900501,1300,"mg",1772813923.48866,74.5316922818272,346726.759923462,0.0145769005049535
"AUS",23786041.4705882,"Net","zinc",34696146438.4905,6785868.6560709,11,"mg",3154195130.77186,132.606980218716,616897.1505519,0.0259352591861366
"AUS",23786041.4705882,"Net","iron",47866850873.5173,9361793.63847394,18,"mg",2659269492.97318,111.799581963287,520099.646581886,0.0218657504328745
"AUS",23786041.4705882,"Net","vitamina",659798372735.921,129043296.056312,900,"mcg",733109303.039912,30.8209881810898,143381.440062568,0.00602796561335612
"AUS",23786041.4705882,"Net","vitaminb12",207662216076.8,40614554.2884412,2.4,"mcg",86525923365.3334,3637.6764697196,16922730.9535172,0.711456379761314
"AUT",8653870.11764706,"Net","protein",0,0,50,"g",0,0,0,0
"AUT",8653870.11764706,"Net","fattyacids",0,0,1.4,"g",0,0,0,0
"AUT",8653870.11764706,"Net","calcium",0,0,1300,"mg",0,0,0,0
"AUT",8653870.11764706,"Net","zinc",0,0,11,"mg",0,0,0,0
"AUT",8653870.11764706,"Net","iron",0,0,18,"mg",0,0,0,0
"AUT",8653870.11764706,"Net","vitamina",0,0,900,"mcg",0,0,0,0
"AUT",8653870.11764706,"Net","vitaminb12",0,0,2.4,"mcg",0,0,0,0
"AZE",9557496.64705882,"Net","protein",0,0,50,"g",0,0,0,0
"AZE",9557496.64705882,"Net","fattyacids",0,0,1.4,"g",0,0,0,0
"AZE",9557496.64705882,"Net","calcium",0,0,1300,"mg",0,0,0,0
"AZE",9557496.64705882,"Net","zinc",0,0,11,"mg",0,0,0,0
"AZE",9557496.64705882,"Net","iron",0,0,18,"mg",0,0,0,0
"AZE",9557496.64705882,"Net","vitamina",0,0,900,"mcg",0,0,0,0
"AZE",9557496.64705882,"Net","vitaminb12",0,0,2.4,"mcg",0,0,0,0
"BDI",10647549.6470588,"Net","protein",0,0,50,"g",0,0,0,0
"BDI",10647549.6470588,"Net","fattyacids",0,0,1.4,"g",0,0,0,0
"BDI",10647549.6470588,"Net","calcium",0,0,1300,"mg",0,0,0,0
"BDI",10647549.6470588,"Net","zinc",0,0,11,"mg",0,0,0,0
"BDI",10647549.6470588,"Net","iron",0,0,18,"mg",0,0,0,0
"BDI",10647549.6470588,"Net","vitamina",0,0,900,"mcg",0,0,0,0
"BDI",10647549.6470588,"Net","vitaminb12",0,0,2.4,"mcg",0,0,0,0
"BEL",11239495.7058824,"Net","protein",493543942162.852,96527272.0834837,50,"g",9870878843.25704,878.231470660287,1930545.44166967,0.171764418278953
"BEL",11239495.7058824,"Net","fattyacids",22609119665.7679,4421889.23641071,1.4,"g",16149371189.8342,1436.84126160413,3158492.31172193,0.281017262195215
"BEL",11239495.7058824,"Net","calcium",1080386337762.42,211301845.836578,1300,"mg",831066413.663401,73.9416104966747,162539.881412752,0.0144614923717338
"BEL",11239495.7058824,"Net","zinc",28924295369.7974,5657010.63363923,11,"mg",2629481397.25431,233.950122502216,514273.693967202,0.0457559402507756
"BEL",11239495.7058824,"Net","iron",37616906510.8171,7357110.60254589,18,"mg",2089828139.48984,185.936112631468,408728.366808105,0.0363653652711652
"BEL",11239495.7058824,"Net","vitamina",779015623645.221,152359793.398244,900,"mcg",865572915.161356,77.0117216832376,169288.659331382,0.0150619443933576
"BEL",11239495.7058824,"Net","vitaminb12",147750495217.64,28897026.2502719,2.4,"mcg",61562706340.6834,5477.35485218111,12040427.60428,1.07126048350892
"BEN",11033115.8823529,"Net","protein",226404655592.43,44280198.6294603,50,"g",4528093111.84861,410.409276956034,885603.972589206,0.0802678030424476
"BEN",11033115.8823529,"Net","fattyacids",13755321082.5746,2690264.24458724,1.4,"g",9825229344.69612,890.521721104299,1921617.31756232,0.174168144162781
"BEN",11033115.8823529,"Net","calcium",605425368964.884,118409029.721276,1300,"mg",465711822.28068,42.2103626252642,91083.8690163661,0.00825549826428012
"BEN",11033115.8823529,"Net","zinc",8010121150.57231,1566618.64865486,11,"mg",728192831.87021,66.0006510975678,142419.877150442,0.0129084003711261
"BEN",11033115.8823529,"Net","iron",10528209773.2978,2059106.15554425,18,"mg",584900542.960986,53.0131786158897,114394.786419125,0.0103683118748073
"BEN",11033115.8823529,"Net","vitamina",356020997321.288,69630549.055601,900,"mcg",395578885.912542,35.8537778566485,77367.2767284456,0.00701227808657314
"BEN",11033115.8823529,"Net","vitaminb12",55886392861.2098,10930254.8134578,2.4,"mcg",23285997025.5041,2110.55492154752,4554272.83894075,0.412782108653925
"BFA",18821575.4117647,"Net","protein",0,0,50,"g",0,0,0,0
"BFA",18821575.4117647,"Net","fattyacids",0,0,1.4,"g",0,0,0,0
"BFA",18821575.4117647,"Net","calcium",0,0,1300,"mg",0,0,0,0
"BFA",18821575.4117647,"Net","zinc",0,0,11,"mg",0,0,0,0
"BFA",18821575.4117647,"Net","iron",0,0,18,"mg",0,0,0,0
"BFA",18821575.4117647,"Net","vitamina",0,0,900,"mcg",0,0,0,0
"BFA",18821575.4117647,"Net","vitaminb12",0,0,2.4,"mcg",0,0,0,0
"BGD",158027935.176471,"Net","protein",1515448323341.37,296391223.027845,50,"g",30308966466.8274,191.794991391751,5927824.46055689,0.0375112441603269
"BGD",158027935.176471,"Net","fattyacids",75217764350.71,14711082.4077274,1.4,"g",53726974536.2215,339.984031786686,10507916.0055195,0.0664940410300578
"BGD",158027935.176471,"Net","calcium",5812242740126.64,1136757821.26474,1300,"mg",4470955953.94357,28.2921873841535,874429.093280573,0.00553338302056591
"BGD",158027935.176471,"Net","zinc",72378543634.2616,14155787.9198634,11,"mg",6579867603.11469,41.63736997365,1286889.81089667,0.00814343242199296
"BGD",158027935.176471,"Net","iron",94913865082.1558,18563243.7086164,18,"mg",5272992504.56421,33.3674707492434,1031291.31714536,0.00652600640509356
"BGD",158027935.176471,"Net","vitamina",1218203554928.28,238256122.614567,900,"mcg",1353559505.47587,8.56531792283649,264729.025127296,0.00167520397473821
"BGD",158027935.176471,"Net","vitaminb12",181905626977.116,35577083.3125594,2.4,"mcg",75794011240.465,479.624131998089,14823784.7135664,0.0938048370815743
"BGR",7124176.05882353,"Net","protein",67640116514.3299,13229046.8441874,50,"g",1352802330.2866,189.888952647529,264580.936883747,0.0371384613040346
"BGR",7124176.05882353,"Net","fattyacids",6666700238.41585,1303872.52853821,1.4,"g",4761928741.72561,668.418172488565,931337.520384434,0.13072915558157
"BGR",7124176.05882353,"Net","calcium",-55718117978.8889,-10897343.6297455,1300,"mg",-42860090.7529914,-6.01614704621284,-8382.57202288117,-0.00117663740391411
"BGR",7124176.05882353,"Net","zinc",1472662673.20484,288023.21009287,11,"mg",133878424.836804,18.7921275009748,26183.9281902609,0.003675362311945
"BGR",7124176.05882353,"Net","iron",2136904937.51619,417935.641994169,18,"mg",118716940.973121,16.6639538373124,23218.6467774538,0.00325913433156902
"BGR",7124176.05882353,"Net","vitamina",158075088421.696,30916309.0987083,900,"mcg",175638987.135217,24.6539369163516,34351.4545541204,0.00482181437832027
"BGR",7124176.05882353,"Net","vitaminb12",22230113844.4961,4347763.31791435,2.4,"mcg",9262547435.2067,1300.15700885644,1811568.04913098,0.254284570478476
"BHR",1333084.52941176,"Net","protein",21340120457.5595,4173698.50529229,50,"g",426802409.151189,320.161549950264,83473.9701058457,0.0626171621260051
"BHR",1333084.52941176,"Net","fattyacids",1048757265.25966,205115.835176933,1.4,"g",749112332.328328,561.939108736699,146511.310840667,0.109903991538568
"BHR",1333084.52941176,"Net","calcium",159665260346.217,31227314.7557632,1300,"mg",122819431.035552,92.131765335051,24021.0113505871,0.018019120933904
"BHR",1333084.52941176,"Net","zinc",-81502885.2205582,-15940.3256836609,11,"mg",-7409353.20186892,-5.55805205026148,-1449.12051669645,-0.00108704323298679
"BHR",1333084.52941176,"Net","iron",2302305399.31815,450284.646844934,18,"mg",127905855.517675,95.9472956858291,25015.8137136075,0.018765361956939
"BHR",1333084.52941176,"Net","vitamina",4016619101.52982,785569.939669435,900,"mcg",4462910.11281091,3.34780729529598,872.855488521594,0.000654763797241537
"BHR",1333084.52941176,"Net","vitaminb12",1023342686.24469,200145.2544973,2.4,"mcg",426392785.935289,319.854275199967,83393.8560405416,0.0625570653627942
"BHS",389866,"Net","protein",15198001122.4508,2972423.45442027,50,"g",303960022.449016,779.652553567165,59448.4690884053,0.15248436408511
"BHS",389866,"Net","fattyacids",409001398.498871,79992.450322486,1.4,"g",292143856.070622,749.344277445641,57137.4645160615,0.146556674642214
"BHS",389866,"Net","calcium",211291653958.067,41324399.3659431,1300,"mg",162532041.506205,416.892064212333,31787.9995122639,0.0815357058893669
"BHS",389866,"Net","zinc",2231997050.4773,436533.747404128,11,"mg",202908822.770664,520.457856726834,39684.886127648,0.101791092651444
"BHS",389866,"Net","iron",577562041.673085,112959.523112279,18,"mg",32086780.0929492,82.3020732583738,6275.5290617933,0.0160966307956921
"BHS",389866,"Net","vitamina",13208708665.5844,2583357.84580175,900,"mcg",14676342.9617604,37.6445829124889,2870.39760644639,0.00736252355026186
"BHS",389866,"Net","vitaminb12",11376838559.5263,2225080.88392848,2.4,"mcg",4740349399.80264,12158.9197308887,927117.034970201,2.37804023682548
"BIH",3558008.76470588,"Net","protein",28412555604.0146,5556924.62429387,50,"g",568251112.080292,159.710430653553,111138.492485877,0.0312361491597013
"BIH",3558008.76470588,"Net","fattyacids",1543193333.73274,301817.589229951,1.4,"g",1102280952.66624,309.802764849952,215583.992307108,0.0605911920301098
"BIH",3558008.76470588,"Net","calcium",82837851860.3733,16201418.3180859,1300,"mg",63721424.5079794,17.9092938556173,12462.6294754507,0.00350269780082481
"BIH",3558008.76470588,"Net","zinc",1553995400.77516,303930.256361268,11,"mg",141272309.161379,39.7054415837159,27630.0233055698,0.00776558607152668
"BIH",3558008.76470588,"Net","iron",1949727225.4141,381327.44482967,18,"mg",108318179.189672,30.4434829571384,21184.8580460928,0.0059541331815252
"BIH",3558008.76470588,"Net","vitamina",59504681612.4325,11637919.3452831,900,"mcg",66116312.9027028,18.5823918025587,12931.021494759,0.00363434222619964
"BIH",3558008.76470588,"Net","vitaminb12",7771305015.84464,1519911.01424695,2.4,"mcg",3238043756.60193,910.071888726672,633296.255936228,0.17799176388161
"BLR",9424379.70588235,"Net","protein",260656467313.036,50979164.3483349,50,"g",5213129346.26072,553.153577100345,1019583.2869667,0.108185718188998
"BLR",9424379.70588235,"Net","fattyacids",16738861440.7943,3273784.75274678,1.4,"g",11956329600.5673,1268.65958012119,2338417.68053341,0.248124306692976
"BLR",9424379.70588235,"Net","calcium",580925323794.683,113617313.474415,1300,"mg",446865633.688218,47.4159199474211,87397.9334418575,0.00927360061557228
"BLR",9424379.70588235,"Net","zinc",10338971304.7373,2022094.91584926,11,"mg",939906482.248841,99.7313893944857,183826.810531751,0.019505454604828
"BLR",9424379.70588235,"Net","iron",11390777961.2482,2227807.15064507,18,"mg",632820997.847124,67.1472306503249,123767.063924726,0.0131326482789605
"BLR",9424379.70588235,"Net","vitamina",473656758377.512,92637738.7790949,900,"mcg",526285287.086125,55.8429629864804,102930.820865661,0.010921760803145
"BLR",9424379.70588235,"Net","vitaminb12",84979351497.1107,16620252.5908685,2.4,"mcg",35408063123.7961,3757.07094035013,6925105.24619521,0.734807537717608
"BLZ",358048.705882353,"Net","protein",30808459828.2078,6025515.31942261,50,"g",616169196.564156,1720.90887759448,120510.306388452,0.336575176529333
"BLZ",358048.705882353,"Net","fattyacids",3135626582.23959,613265.515791041,1.4,"g",2239733273.02828,6255.38714770333,438046.796993601,1.22342795769672
"BLZ",358048.705882353,"Net","calcium",83902035145.8659,16409551.1726708,1300,"mg",64540027.0352814,180.254881458747,12622.7316712852,0.0352542306784173
"BLZ",358048.705882353,"Net","zinc",1177725278.32005,230339.385550566,11,"mg",107065934.392731,299.026173349474,20939.9441409606,0.0584835074025962
"BLZ",358048.705882353,"Net","iron",1872324554.60628,366189.038647816,18,"mg",104018030.81146,290.5136343256,20343.8354804342,0.0568186259193428
"BLZ",358048.705882353,"Net","vitamina",26708325401.21,5223611.46121846,900,"mcg",29675917.1124555,82.8823470799149,5804.01273468717,0.0162101206884246
"BLZ",358048.705882353,"Net","vitaminb12",16546623643.1209,3236186.90458066,2.4,"mcg",6894426517.96704,19255.554913896,1348411.21024194,3.7659993964201
"BOL",11076104.6470588,"Net","protein",0,0,50,"g",0,0,0,0
"BOL",11076104.6470588,"Net","fattyacids",0,0,1.4,"g",0,0,0,0
"BOL",11076104.6470588,"Net","calcium",0,0,1300,"mg",0,0,0,0
"BOL",11076104.6470588,"Net","zinc",0,0,11,"mg",0,0,0,0
"BOL",11076104.6470588,"Net","iron",0,0,18,"mg",0,0,0,0
"BOL",11076104.6470588,"Net","vitamina",0,0,900,"mcg",0,0,0,0
"BOL",11076104.6470588,"Net","vitaminb12",0,0,2.4,"mcg",0,0,0,0
"BRA",204672230.647059,"Net","protein",2020451013469.55,395159595.828192,50,"g",40409020269.3909,197.432842460554,7903191.91656384,0.0386138944769321
"BRA",204672230.647059,"Net","fattyacids",81434764181.5048,15927002.5780373,1.4,"g",58167688701.0749,284.199221932459,11376430.4128838,0.0555836538103772
"BRA",204672230.647059,"Net","calcium",7905172537090.79,1546092809.9141,1300,"mg",6080901951.6083,29.7104396252677,1189302.16147238,0.00581076464409694
"BRA",204672230.647059,"Net","zinc",82169203894.4435,16070644.2195274,11,"mg",7469927626.76759,36.4970255278494,1460967.65632067,0.00713808439817122
"BRA",204672230.647059,"Net","iron",106412388423.287,20812123.6892797,18,"mg",5911799356.84928,28.8842279099587,1156229.09384887,0.00564917424407563
"BRA",204672230.647059,"Net","vitamina",2367201496015.65,462977018.583152,900,"mcg",2630223884.46184,12.8509074052037,514418.909536835,0.00251337911308501
"BRA",204672230.647059,"Net","vitaminb12",446513302565.704,87329024.5581271,2.4,"mcg",186047209402.377,909.000741401018,36387093.5658863,0.177782269000786
"BRB",277643.058823529,"Net","protein",15425657559.734,3016948.4763806,50,"g",308513151.19468,1111.1862565625,60338.9695276121,0.217325690702621
"BRB",277643.058823529,"Net","fattyacids",417929667.322247,81738.6401960193,1.4,"g",298521190.944462,1075.19774565732,58384.7429971567,0.210287061540646
"BRB",277643.058823529,"Net","calcium",36507902757.5554,7140211.76560834,1300,"mg",28083002.1211965,101.147863159965,5492.47058892949,0.0197824883942822
"BRB",277643.058823529,"Net","zinc",771046895.701795,150801.270428671,11,"mg",70095172.3365268,252.465062996873,13709.2064026065,0.0493770903572996
"BRB",277643.058823529,"Net","iron",811122314.989883,158639.216700544,18,"mg",45062350.8327713,162.30317812992,8813.2898166969,0.0317432384373011
"BRB",277643.058823529,"Net","vitamina",11337618160.4452,2217410.16241838,900,"mcg",12597353.5116058,45.3724777597003,2463.78906935376,0.00887394440831221
"BRB",277643.058823529,"Net","vitaminb12",3117345536.6613,609690.110827557,2.4,"mcg",1298893973.60887,4678.28721925461,254037.546178149,0.9149789202532
"BRN",419107.705882353,"Net","protein",28320857194.5554,5538990.25905641,50,"g",566417143.891109,1351.48348727834,110779.805181128,0.26432299770748
"BRN",419107.705882353,"Net","fattyacids",1251186558.72743,244706.935014166,1.4,"g",893704684.805308,2132.39859888469,174790.667867261,0.41705429276055
"BRN",419107.705882353,"Net","calcium",130574395402.352,25537726.4624196,1300,"mg",100441842.617194,239.656396690994,19644.404971092,0.0468719727539593
"BRN",419107.705882353,"Net","zinc",1259021818.02678,246239.354200427,11,"mg",114456528.911526,273.095739603639,22385.3958364024,0.0534120359091803
"BRN",419107.705882353,"Net","iron",1621765136.724,317184.654160767,18,"mg",90098063.1513335,214.97591642141,17621.3696755982,0.0420449670294171
"BRN",419107.705882353,"Net","vitamina",35160234195.8425,6876634.89064003,900,"mcg",39066926.8842694,93.2145277596872,7640.70543404448,0.0182308874945604
"BRN",419107.705882353,"Net","vitaminb12",6514944696.11762,1274192.1956029,2.4,"mcg",2714560290.04901,6476.99923420403,530913.414834541,1.26677082616938
"BTN",739579.352941177,"Net","protein",0,0,50,"g",0,0,0,0
"BTN",739579.352941177,"Net","fattyacids",0,0,1.4,"g",0,0,0,0
"BTN",739579.352941177,"Net","calcium",0,0,1300,"mg",0,0,0,0
"BTN",739579.352941177,"Net","zinc",0,0,11,"mg",0,0,0,0
"BTN",739579.352941177,"Net","iron",0,0,18,"mg",0,0,0,0
"BTN",739579.352941177,"Net","vitamina",0,0,900,"mcg",0,0,0,0
"BTN",739579.352941177,"Net","vitaminb12",0,0,2.4,"mcg",0,0,0,0
"BWA",2314887.35294118,"Net","protein",0,0,50,"g",0,0,0,0
"BWA",2314887.35294118,"Net","fattyacids",0,0,1.4,"g",0,0,0,0
"BWA",2314887.35294118,"Net","calcium",0,0,1300,"mg",0,0,0,0
"BWA",2314887.35294118,"Net","zinc",0,0,11,"mg",0,0,0,0
"BWA",2314887.35294118,"Net","iron",0,0,18,"mg",0,0,0,0
"BWA",2314887.35294118,"Net","vitamina",0,0,900,"mcg",0,0,0,0
"BWA",2314887.35294118,"Net","vitaminb12",0,0,2.4,"mcg",0,0,0,0
"CAF",4959993.35294118,"Net","protein",0,0,50,"g",0,0,0,0
"CAF",4959993.35294118,"Net","fattyacids",0,0,1.4,"g",0,0,0,0
"CAF",4959993.35294118,"Net","calcium",0,0,1300,"mg",0,0,0,0
"CAF",4959993.35294118,"Net","zinc",0,0,11,"mg",0,0,0,0
"CAF",4959993.35294118,"Net","iron",0,0,18,"mg",0,0,0,0
"CAF",4959993.35294118,"Net","vitamina",0,0,900,"mcg",0,0,0,0
"CAF",4959993.35294118,"Net","vitaminb12",0,0,2.4,"mcg",0,0,0,0
"CAN",35982155.2352941,"Net","protein",-327548488562.791,-64061898.7996853,50,"g",-6550969771.25582,-182.061628282625,-1281237.97599371,-0.035607594031415
"CAN",35982155.2352941,"Net","fattyacids",2417189618.74913,472753.690347962,1.4,"g",1726564013.39224,47.9838965204254,337681.207391402,0.00938468541373468
"CAN",35982155.2352941,"Net","calcium",-810397224359.309,-158497403.551596,1300,"mg",-623382480.276392,-17.3247676855368,-121921.079655074,-0.00338837623421412
"CAN",35982155.2352941,"Net","zinc",-66431245955.129,-12992616.0678914,11,"mg",-6039204177.739,-167.838867300958,-1181146.91526286,-0.032825907940731
"CAN",35982155.2352941,"Net","iron",-21121881798.8555,-4131015.41147184,18,"mg",-1173437877.7142,-32.6116618096071,-229500.85619288,-0.00637818537250286
"CAN",35982155.2352941,"Net","vitamina",23327545215.9451,4562398.82963917,900,"mcg",25919494.6843834,0.720343028784433,5069.33203293241,0.000140884613491968
"CAN",35982155.2352941,"Net","vitaminb12",-111464257405.592,-21800167.6912952,2.4,"mcg",-46443440585.6635,-1290.73537374182,-9083403.20470634,-0.252441888077805
"CHE",8242370.23529412,"Net","protein",0,0,50,"g",0,0,0,0
"CHE",8242370.23529412,"Net","fattyacids",0,0,1.4,"g",0,0,0,0
"CHE",8242370.23529412,"Net","calcium",0,0,1300,"mg",0,0,0,0
"CHE",8242370.23529412,"Net","zinc",0,0,11,"mg",0,0,0,0
"CHE",8242370.23529412,"Net","iron",0,0,18,"mg",0,0,0,0
"CHE",8242370.23529412,"Net","vitamina",0,0,900,"mcg",0,0,0,0
"CHE",8242370.23529412,"Net","vitaminb12",0,0,2.4,"mcg",0,0,0,0
"CHL",18046901.3529412,"Net","protein",151198860506.796,29571457.1693322,50,"g",3023977210.13591,167.562128866133,591429.143386644,0.0327717834668751
"CHL",18046901.3529412,"Net","fattyacids",18195201182.5335,3558615.52562753,1.4,"g",12996572273.2382,720.155334096739,2541868.23259109,0.140847904184772
"CHL",18046901.3529412,"Net","calcium",579295642674.451,113298580.613036,1300,"mg",445612032.826501,24.6918861089623,87152.7543177197,0.00482923647740315
"CHL",18046901.3529412,"Net","zinc",11677676437.5432,2283918.72433858,11,"mg",1061606948.86756,58.8248878910477,207628.974939871,0.0115049653610498
"CHL",18046901.3529412,"Net","iron",-9391077599.67264,-1836705.96512275,18,"mg",-521726533.315147,-28.9094799772992,-102039.220284597,-0.00565411304073913
"CHL",18046901.3529412,"Net","vitamina",-21059463343.145,-4118807.61649619,900,"mcg",-23399403.7146056,-1.29658844235839,-4576.45290721799,-0.000253586630619674
"CHL",18046901.3529412,"Net","vitaminb12",69132049984.1769,13520839.0346522,2.4,"mcg",28805020826.7404,1596.12003542347,5633682.9311051,0.312168987956869
